seeker_survey_id	role	seeker_id	case	reason	age_group	gender	race	degree	job	marital_status	political_view	religion	recommender_id	date
first_batch_779	SEEKER	user_1009	accept_others	It has a playback error	25 - 34	Male	Hispanic/Latino	Bachelor/4-year Degree	Employed	Never been married	Moderate	Buddhist	user_1008	2019-12-05 07:39:42.864783
first_batch_780	SEEKER	user_918	accept_rating_good	My requester seemed passionate and knowledgeable about this one.	35 - 44	Male	Caucasian	Bachelor/4-year Degree	Employed	Married	Conservative	Roman Catholic	user_1010	2019-12-05 07:47:31.486426
first_batch_781	SEEKER	user_1012	accept_uninterested	If it is related to a topic that I am interested in.	18 - 24	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Jewish	user_1011	2019-12-05 09:05:16.138872
first_batch_782	SEEKER	user_1013	accept_others	I have seen the original shining and hope that the new one is just as good. It was always one of my favorites	18 - 24	Male	Caucasian	Associate Degree	Employed	Living with partner	Moderate	Atheist	user_870	2019-12-05 09:29:52.368365
first_batch_783	SEEKER	user_1014	accept_rating_good	I love speed and fast, powerful cars.  I don't like Ford cars at all, but if I had to buy one it would be a Shelby Mustang which I can't afford.  That and I love Matt Damon and Christian Bale.  They both play characters that I usually really get emotionally attached to during the movie.  They're great actors.  	35 - 44	Female	Caucasian	Master	Employed	Divorced	Liberal	Protestant	user_870	2019-12-05 09:57:21.135035
first_batch_785	SEEKER	user_1016	accept_others	that is a new film like I asked.	25 - 34	Female	Hispanic/Latino	Vocational Training	Homemaker	Married	Moderate	Other	user_1015	2019-12-05 10:43:04.742663
first_batch_784	SEEKER	user_821	accept_others	He or she recommended two of them. The first I accepted but hadn't seen yet. The second I had seen before and agreed.	55 - 74	Male	Caucasian	High School/GED	Employed	Divorced	Conservative	Other	user_1017	2019-12-05 10:42:18.427125
first_batch_786	SEEKER	user_1018	accept_others	Sounds like it will be a funny and enjoyable comedy.	25 - 34	Female	Other	Bachelor/4-year Degree	Employed	Married	Moderate	Jewish	user_126	2019-12-05 10:50:33.728245
first_batch_787	SEEKER	user_1019	accept_others	network slow...I could not watch the video	35 - 44	Male	African	Master	Employed	Married	Moderate	Orthodox	user_97	2019-12-05 11:25:01.547024
first_batch_788	SEEKER	user_1020	accept_rating_good	it is a movie I wanted to see.	35 - 44	Male	Caucasian	High School/GED	Employed	Living with partner	Moderate	Protestant	user_5	2019-12-05 11:39:36.958181
first_batch_789	SEEKER	user_1022	accept_others	the cast looks great 	45 - 54	Male	Caucasian	High School/GED	Employed	Married	Liberal	Muslim	user_1021	2019-12-05 11:45:40.734523
first_batch_790	SEEKER	user_386	accept_rating_good	this movie looks very funny.	25 - 34	Male	Caucasian	Associate Degree	Employed	Married	Conservative	Roman Catholic	user_1023	2019-12-05 11:48:18.122143
first_batch_791	SEEKER	user_1024	accept_rating_good	I loved the first Jumanji movie and didnt know there was another one coming out next week! I also love the Rock ! So I will def go see it! And I love Christmas time and romantic comedies! So I will ALSO go see Last Christmas!	35 - 44	Female	Caucasian	High School/GED	Employed	Married	Moderate	Protestant	user_4	2019-12-05 11:55:59.880983
first_batch_792	SEEKER	user_44	accept_uninterested	The mood of the suggestor was good 	25 - 34	Female	African	High School/GED	Employed	Married	Conservative	Protestant	user_1025	2019-12-05 12:18:31.952103
first_batch_793	SEEKER	user_1027	accept_rating_good	It is a great movie with an awesome cast	35 - 44	Female	Caucasian	Associate Degree	Employed	Married	Moderate	Other	user_1026	2019-12-05 12:25:02.280504
first_batch_794	SEEKER	user_1029	accept_rating_good	I was looking for a family holiday movie and got the perfect thing. I've always heard of the movie Rise of the Guardian's but I never knew it was a holiday movie.	25 - 34	Female	Caucasian	Associate Degree	Employed	Living with partner	Liberal	Other	user_1028	2019-12-05 12:33:57.893381
first_batch_795	SEEKER	user_1031	accept_rating_good	I love the actors (especially the ones from The Office) and there were funny lines in the video	25 - 34	Female	Caucasian	Doctorate	University Student	Living with partner	Liberal	Atheist	user_1030	2019-12-05 12:41:39.463839
first_batch_796	SEEKER	user_1033	accept_rating_good	The description of the film and who directed it	35 - 44	Female	Caucasian	Master	Employed	Married	Liberal	Atheist	user_1032	2019-12-05 12:49:19.196693
first_batch_797	SEEKER	user_1035	accept_others	I like the actors and director involved, and the subject matter seems intriguing. 	25 - 34	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Moderate	Other	user_1034	2019-12-05 13:02:05.772708
first_batch_798	SEEKER	user_579	reject		45 - 54	Female	Caucasian	Master	Employed	Divorced	Liberal	Atheist	user_1026	2019-12-05 13:21:57.955576
first_batch_799	SEEKER	user_1036	accept_rating_good	It looks a fun movie that I would watch in my free time.	25 - 34	Female	East Asian	Master	University Student	Never been married	Liberal	Atheist	user_562	2020-02-21 14:56:30.448936
first_batch_800	SEEKER	user_404	accept_others	The action plus comedy that i look for.	55 - 74	Male	Caucasian	Vocational Training	Employed	Divorced	Conservative	Protestant	user_1037	2020-02-21 15:09:58.711724
first_batch_801	SEEKER	user_562	accept_rating_mod	The genre.	25 - 34	Male	Caucasian	High School/GED	Employed	Never been married	Moderate	Atheist	user_509	2020-02-21 15:23:50.263363
first_batch_802	SEEKER	user_1038	accept_rating_good	I like Top Gun and Tom Cruise and his stunts and unpredictability! It should be a good fun summer action movie.	35 - 44	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Other	user_444	2020-02-21 15:26:38.616694
first_batch_803	SEEKER	user_1040	accept_rating_good	Horror movie	35 - 44	Male	Caucasian	High School/GED	Employed	Married	Conservative	Protestant	user_1039	2020-02-21 17:09:56.409691
first_batch_804	SEEKER	user_504	accept_rating_good	Matches the genre I like	18 - 24	Female	East Asian	Bachelor/4-year Degree	Employed	Living with partner	Moderate	Other	user_80	2020-02-21 17:22:11.630045
first_batch_805	SEEKER	user_1041	accept_rating_good	It is exactly the kind of trailer I was looking for to watch the movie. 	25 - 34	Male	Hispanic/Latino	Master	Employed	Never been married	Moderate	Roman Catholic	user_568	2020-02-21 18:03:44.750636
first_batch_806	SEEKER	user_1042	accept_rating_good	The movie trailer is good and seems to have several hilarious moments.	25 - 34	Male	South Asian	Master	Employed	Never been married	Moderate	Hindu	user_581	2020-02-21 18:38:08.150493
first_batch_807	SEEKER	user_851	accept_others	I have always thought the trailer of the movie 6 Underground looked very entertaining but I never watched the movie. I am especially like the fact the movie is on Netflix.	35 - 44	Female	African	High School/GED	Employed	Never been married	Moderate	Protestant	user_598	2020-02-21 19:07:41.766583
first_batch_808	SEEKER	user_1043	accept_uninterested	Who was in it and hadn’t seen it	35 - 44	Female	Caucasian	Bachelor/4-year Degree	Employed	Married	Liberal	Atheist	user_581	2020-02-21 19:18:04.007222
first_batch_809	SEEKER	user_1045	accept_rating_good	what attracted me to accept this video was because it was a disney movie	25 - 34	Female	African	Master	Employed	Never been married	Moderate	Protestant	user_1044	2020-02-21 19:32:48.417790
first_batch_810	SEEKER	user_1047	accept_rating_good	Definitely the music usage, kids looks fun and talk about sex, there are action 	25 - 34	Female	Caucasian	Bachelor/4-year Degree	Non-university student	Married	Moderate	Atheist	user_1046	2020-02-21 19:53:10.255163
first_batch_811	SEEKER	user_1049	accept_rating_good	It has a good reputation.	25 - 34	Female	Other	Bachelor/4-year Degree	Employed	Never been married	Liberal	Other	user_1048	2020-02-21 20:08:13.694527
first_batch_812	SEEKER	user_1050	accept_rating_good	It seemed like a movie that would fit my interests and also connect to what I had seen before in the genre. 	35 - 44	Male	African	Master	Employed	Never been married	Liberal	Protestant	user_444	2020-02-21 20:29:55.984711
first_batch_813	SEEKER	user_444	accept_rating_good	The recommender told me details about the movie	25 - 34	Male	East Asian	Doctorate	Employed	Living with partner	Moderate	Roman Catholic	user_1051	2020-02-21 20:52:57.918568
first_batch_814	SEEKER	user_1053	accept_rating_good	Its my favourite horror movie. 	25 - 34	Male	Native American/American Indian/Alaskan Native	Bachelor/4-year Degree	Employed	Married	Conservative	Roman Catholic	user_1052	2020-02-21 21:31:36.058032
first_batch_815	SEEKER	user_1055	accept_uninterested	in my intersting	25 - 34	Female	Hispanic/Latino	Bachelor/4-year Degree	Employed	Living with partner	Liberal	Atheist	user_1054	2020-02-21 23:24:08.945155
first_batch_816	SEEKER	user_1057	accept_others	the special effects and it stars harry styles	25 - 34	Female	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Liberal	Atheist	user_1056	2020-02-22 01:15:32.832422
first_batch_819	SEEKER	user_1059	accept_rating_good	It was described as alien science fiction.  Which it is.  It is also visually interesting.	45 - 54	Male	Caucasian	Master	Employed	Never been married	Conservative	Atheist	user_1058	2020-02-22 08:13:07.727094
first_batch_820	SEEKER	user_1061	accept_rating_good	It gives me a good feel for what the movie will be about and it is very well done. 	25 - 34	Female	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Moderate	Protestant	user_1060	2020-02-22 08:33:12.165610
first_batch_821	SEEKER	user_1062	reject		25 - 34	Male	South Asian	Master	Homemaker	Never been married	Moderate	Muslim	user_962	2020-02-22 10:11:43.741073
first_batch_822	SEEKER	user_1063	accept_rating_good	I like romantic comedies and this one has a really sweet guy as the main character, meeting up with his high school crush after several years. I do like Ben Stiller comedies and Cameron Diaz is a very talented actress. This movie just sounds as if the falling in love part is hilariously put together, along with the rough developments that the couple will have to muddle through. 	45 - 54	Female	Caucasian	Associate Degree	Employed	Married	Conservative	Protestant	user_562	2020-02-22 11:36:02.919922
first_batch_823	SEEKER	user_1065	accept_rating_good	the great ratings from other viewers, the comedy, action, the great list of actors, and the movie isn't too long	35 - 44	Male	Caucasian	Bachelor/4-year Degree	Employed	Never been married	Moderate	Other	user_1064	2020-02-22 11:40:28.906846
first_batch_824	SEEKER	user_1067	accept_rating_good	What attracts me from watching the recommended video is how the other person explained the story and plot so well to me, that was easy to understand and made it really fun for me. 	25 - 34	Male	Hispanic/Latino	Bachelor/4-year Degree	Employed	Living with partner	Liberal	Roman Catholic	user_1066	2020-02-22 12:24:17.229711
first_batch_825	SEEKER	user_1069	accept_rating_good	I enjoyed the talk and they convinced me that the movies were going to be worth watching.	25 - 34	Male	Caucasian	High School/GED	Employed	Never been married	Moderate	Atheist	user_1068	2020-02-22 13:46:08.008217
first_batch_826	SEEKER	user_1071	accept_rating_mod	I thought it was going to be Dr. Doolittle with Robert Downey Jr. It was not. Did not care for this trailer.	45 - 54	Female	Caucasian	Vocational Training	Employed	Divorced	Conservative	Protestant	user_1070	2020-02-22 14:41:22.634626
first_batch_827	SEEKER	user_1073	accept_others	I've heard of it and I'm curious	45 - 54	Male	Caucasian	Professional Postgraduate Degree (Medical, Law, etc)	Employed	Never been married	Liberal	Protestant	user_1072	2020-02-22 16:11:22.681552
first_batch_828	SEEKER	user_1075	accept_others	the plot twist	Female	Caucasian	Bachelor/4-year Degree	Employed	Married	Moderate	Roman Catholic	Enthusiastic	user_1074	2020-02-22 18:23:48.121339
first_batch_830	SEEKER	user_1077	accept_others	I have heard of it. I actually want to see it because it is a squeal to a movie I like. 	35 - 44	Male	Caucasian	Bachelor/4-year Degree	Employed	Married	Liberal	Atheist	user_1076	2020-02-22 19:12:24.135808
first_batch_829	SEEKER	user_1079	accept_others	video did not play	35 - 44	Male	Caucasian	Bachelor/4-year Degree	Employed	Married	Conservative	Jewish	user_1078	2020-02-22 19:12:17.424357
first_batch_831	SEEKER	user_1081	reject		25 - 34	Male	East Asian	Bachelor/4-year Degree	Non-university student	Never been married	Moderate	Atheist	user_1080	2020-02-22 19:24:14.838212
first_batch_832	SEEKER	user_1083	accept_rating_good	It has Charlie Chaplin in it. I like to watch silent movies because they had to be creative back then to captivate an audience.	35 - 44	Male	African	High School/GED	Employed	Divorced	Liberal	Protestant	user_1082	2020-02-22 19:37:27.054914
first_batch_833	SEEKER	user_557	accept_others	I've seen it and i really enjoy this movie so happy the brought it back up in my head	18 - 24	Male	Hispanic/Latino	Vocational Training	Unable to Work	Never been married	Moderate	Roman Catholic	user_1084	2020-02-22 19:49:27.497718
first_batch_834	SEEKER	user_1086	accept_rating_good	The action, thriller, and suspense is what attracts me to accept the recommended video. 	18 - 24	Female	African	Associate Degree	Employed	Never been married	Liberal	Protestant	user_1085	2020-02-22 19:59:36.669775
first_batch_835	SEEKER	user_1088	accept_rating_good	i totally love it.i must watch with my friends.	25 - 34	Male	Native American/American Indian/Alaskan Native	Bachelor/4-year Degree	Employed	Married	Liberal	Atheist	user_1087	2020-02-22 23:33:37.526154
first_batch_836	SEEKER	user_1090	accept_rating_good	That it have Anna Kendrick it in. 	25 - 34	Female	Other	Associate Degree	Employed	Living with partner	Moderate	Other	user_1089	2020-02-23 00:50:28.587456
first_batch_837	SEEKER	user_1092	accept_rating_good	it was funny and also had romance and adventure	35 - 44	Female	Caucasian	High School/GED	Homemaker	Divorced	Moderate	Atheist	user_1091	2020-02-23 05:16:18.515540
first_batch_839	SEEKER	user_1094	accept_others	I have seem this movie, I love horror movies.	45 - 54	Male	Caucasian	Bachelor/4-year Degree	Employed	Married	Moderate	Roman Catholic	user_1093	2020-02-23 07:37:58.395172
first_batch_840	SEEKER	user_1096	accept_rating_good	The plot sounded great and the actress in the movie is very funny. 	45 - 54	Female	Caucasian	Bachelor/4-year Degree	Homemaker	Married	Moderate	Protestant	user_1095	2020-02-23 08:39:24.962509
first_batch_841	SEEKER	user_1098	accept_rating_good	Seems like a great feel good movie. Lots of laughs, an interesting plot that you don't know what will happen exactly.	35 - 44	Female	Hispanic/Latino	Bachelor/4-year Degree	Employed	Divorced	Conservative	Protestant	user_1097	2020-02-23 09:00:46.789245
first_batch_842	SEEKER	user_1100	accept_rating_good	the music and all of that video was beautifull	18 - 24	Female	Hispanic/Latino	High School/GED	Employed	Married	Moderate	Roman Catholic	user_1099	2020-02-23 09:06:59.494412
